Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Sutherlin Nissan,4815 S US Highway 1,,Fort Pierce,FL,34982,,772-464-4645,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,27.377265,-80.326861,6/9/2020,46573,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Gainesville Nissan,3915 N Main St,,Gainesville,FL,32609,,352-378-2311,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.689296,-82.318596,6/9/2020,46575,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Coggin Nissan,10600 Atlantic Blvd,,Jacksonville,FL,32225,,,E,,Public - Call ahead,Dealership business hours; contact 904-642-7900 for more information,,,,,,1,1,,Non-Networked,,GPS,30.324014,-81.524719,6/9/2020,46577,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Coggin Nissan at the Avenues,10859 Philips Hwy,,Jacksonville,FL,32256,,904-880-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,30.172215,-81.544583,6/9/2020,46579,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Jenkins Nissan,4401 State Rd 33 N,,Lakeland,FL,33805,,863-686-2800,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.09809,-81.949333,6/9/2020,46582,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Jenkins Nissan,10234 US Highway 441,,Leesburg,FL,34788,,352-343-5111,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.822813,-81.787457,6/9/2020,46584,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Bill Ray Nissan,2724 N Highway 17-92,,Longwood,FL,32750,,407-831-1318,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,28.724709,-81.316556,12/3/2020,46586,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Miller & Miller Nissan,4770 Highway 90,,Marianna,FL,32446,,850-482-6317,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.782356,-85.245729,6/9/2020,46588,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Nissan of Melbourne,440 S Harbor City Blvd,,Melbourne,FL,32901,,321-723-2941,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,28.101637,-80.614492,6/9/2020,46590,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Maus Nissan,3923 US 19 N,,New Port Richey,FL,34652,,727-847-5555,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,28.21583,-82.739071,6/9/2020,46595,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Pearson Nissan of Ocala,2060 SW College Rd,,Ocala,FL,34471,,352-622-4111,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,29.171608,-82.161506,6/9/2020,46597,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Marriott Grand Vista,5935 Avenida Vista,,Orlando,FL,32822,,407-238-7676,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,28.3984649,-81.4537093,11/9/2020,46600,2021-03-11 23:22:17 UTC,P,,,8/9/2011,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Reed Motors,3776 W Colonial Dr,,Orlando,FL,32808,,407-297-7333,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.551681,-81.424557,6/9/2020,46601,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Sutherlin Nissan - Orlando,8125 E Colonial Dr,,Orlando,FL,32807,,407-657-9500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,28.5684,-81.27715,6/9/2020,46604,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Universal Nissan,12785 S Orange Blossom Trail,,Orlando,FL,32837,,407-926-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.38053,-81.403658,6/9/2020,46606,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Beck Nissan,252 N Highway 17,,Palatka,FL,32177,,386-328-2775,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.663189,-81.656096,6/9/2020,46608,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,John Lee Nissan,120 E 23rd St,,Panama City,FL,32405,,850-785-9561,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.188966,-85.656853,6/9/2020,46611,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Sandy Sansing Nissan,5705 Pensacola Blvd,,Pensacola,FL,32505,,850-479-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.47414,-87.249675,6/9/2020,46613,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Performance Nissan,1345 S Federal Hwy,,Pompano Beach,FL,33062,,954-446-8772,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,26.21375,-80.10699,6/9/2020,46615,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Naples Nissan,3640 Pine Ridge Rd,,Naples,FL,34109,,239-643-3800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,26.211419,-81.744746,6/9/2020,46617,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,West Palm Beach Nissan,3870 Blue Heron Blvd,,Riviera Beach,FL,33404,,561-848-0688,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,26.782347,-80.09792,6/9/2020,46619,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Southern 441 Nissan,9405 Southern Blvd,,Royal Palm Beach,FL,33411,,561-491-7500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,26.680654,-80.198008,6/9/2020,46621,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Nissan of Saint Augustine,2755 US 1 S,,St. Augustine,FL,32086,,904-794-9990,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,29.844721,-81.323289,6/9/2020,46623,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Crown Nissan,5151 34th St N,,St. Petersburg,FL,33714,,727-527-8411,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,27.818805,-82.678474,6/9/2020,46625,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Gettel Nissan - Sarasota,3530 Bee Ridge Rd,,Sarasota,FL,34239,,941-923-1411,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,27.298292,-82.499125,6/9/2020,46627,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Kraft Nissan,3277 Mahan Dr,,Tallahassee,FL,32308,,850-576-6171,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,30.462438,-84.221215,6/9/2020,46632,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Pat Fischer Nissan,1128 S Hopkins Ave,,Titusville,FL,32780,,321-268-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,28.602972,-80.808957,6/9/2020,46634,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Nissan of Venice,700 US Highway 41 Bypass S,,Venice,FL,34292,,941-485-1531,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,27.090886,-82.433092,6/9/2020,46636,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Wesley Chapel Nissan,28519 State Rd 54,,Wesley Chapel,FL,33544,,813-751-1300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,28.23835,-82.344239,6/9/2020,46638,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,OUC VCC UNIT 04,1800 S Kirkman Rd,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.518951,-81.465449,4/21/2021,47367,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Altamonte Mall,451 E Altamonte Dr,"Retail parking lot, located on the second floor between Macy's and the main entrance door",Altamonte Springs,FL,32701,,407-215-5100,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,28.666819,-81.377753,11/9/2020,47651,2021-03-11 23:22:17 UTC,T,,,5/26/2012,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,
ELEC,City of Gulfport - Casino,5500 Shore Blvd S,Casino building street parking,Gulfport,FL,33707,,727-893-1070,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,27.737752,-82.707812,11/9/2020,47657,2021-03-11 23:22:17 UTC,T,,,1/15/2018,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,
ELEC,City of Lake Mary - Trailhead Park,3990 W Lake Mary Blvd,Trailhead parking lot,Lake Mary,FL,32746,,407-585-1400,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,28.75658,-81.3459,11/9/2020,47665,2021-03-11 23:22:17 UTC,T,,,5/8/2012,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Rosen Medical Plaza,7676 International Dr,Parking lot,Orlando,FL,32819,,407-996-4554,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,28.450933,-81.473436,9/3/2020,47670,2021-03-11 23:22:17 UTC,T,,,5/8/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOSPITAL,,,,,,,Free,,,,,,,,,
ELEC,St. Pete Beach - City Hall,155 Cory Ave,City Hall parking lot,St. Pete Beach,FL,33706,,727-367-2735,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,27.744,-82.7475,11/9/2020,47674,2021-03-11 23:22:17 UTC,T,,,6/11/2012,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,FSU GARAGE 6 UNIT 2,414 Walker St,,Tallahassee,FL,32304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.437908,-84.299634,4/21/2021,48032,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HILLS COUNTY KEEL LIBRARY,2902 W Bearss Ave,,Tampa,FL,33618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.086753,-82.492624,4/21/2021,48049,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC ORMC UNDERWOOD1,77 W Underwood St,,Orlando,FL,32806,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.526999,-81.379386,4/21/2021,48091,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC CROWNE PLAZA 1,304 W Colonial Drive,,Orlando,FL,32801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.551828,-81.383176,4/21/2021,48647,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HILLS COUNTY PLANT CITY 1,301 N Michigan Ave,,Plant City,FL,33563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.017569,-82.12125,4/21/2021,48650,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn & Suites,50 SW 12th St,Located on the 2nd level of the garage,Miami,FL,33130,,305-377-9400,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,25.762239,-80.194224,12/3/2020,48993,2021-03-11 23:22:17 UTC,P,,,5/31/2012,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Hilton Orlando Bonnet Creek,14100 Bonnet Creek Resort,,Orlando,FL,32821,,407-597-3600,E,,Public,24 hours daily; free for guest use,,,,,,2,,,Non-Networked,,GPS,28.354641,-81.534004,9/3/2020,49943,2021-03-11 23:22:17 UTC,T,,,10/29/2012,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Orange County - Convention Center,9800 International Dr,Located at the south concourse entrance,Orlando,FL,32821,,407-685-9800,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,28.426859,-81.469851,9/3/2020,49944,2021-03-11 23:22:17 UTC,T,,,12/12/2012,,,,,J1772,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free,,,,,,,,,
ELEC,Sheraton Vistana Resort,8800 Vistana Centre Dr,Located at the Welcome Center,Orlando,FL,32821,,888-670-1646,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,28.367465,-81.503816,9/3/2020,49945,2021-03-11 23:22:17 UTC,T,,,11/11/2012,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Applebee's,4000 Park Blvd,,Pinellas Park,FL,33781,,727-544-1100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,27.839184,-82.687838,9/3/2020,49947,2021-03-11 23:22:17 UTC,T,,,10/25/2012,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
ELEC,Pinellas Park Public Library,7770 52nd St N,,Pinellas Park,FL,33781,,727-541-0718,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,27.842669,-82.704026,11/9/2020,49948,2021-03-11 23:22:17 UTC,T,,,6/14/2012,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
ELEC,Applebee's,2901 66th St N,,St. Petersburg,FL,33710,,727-343-1070,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,27.798225,-82.728033,9/3/2020,49949,2021-03-11 23:22:17 UTC,T,,,8/19/2012,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
ELEC,Publix #1199,1600 66th St N,Located in the parking garage on the north end,St. Petersburg,FL,33710,,727-344-1216,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,27.786556,-82.72972,2/15/2021,49953,2021-03-11 23:22:17 UTC,P,,,6/14/2012,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,Publix #1394,1700 34th St N,Located near the bakery area,St. Petersburg,FL,33713,,727-327-3039,E,,Public,Store business hours; for customer use only,,,,,,2,,,Non-Networked,,GPS,27.789083,-82.68064,2/15/2021,49954,2021-03-11 23:22:17 UTC,P,,,6/14/2012,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,City of Seminole - Recreation Center,9100 113th St N,,Seminole,FL,33772,,727-391-8345,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,27.856111,-82.79603,11/9/2020,49957,2021-03-11 23:22:17 UTC,T,,,7/18/2012,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
ELEC,City of Altamonte Springs - City Hall,225 Newburyport Ave,Galloway Drive,Altamonte Springs,FL,32701,,407-571-8000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.664583,-81.35819,12/3/2020,50007,2021-03-11 23:22:17 UTC,T,,,9/23/2012,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,TECO MVC EVSE 01,6998 Dickman Rd,,Apollo Beach,FL,33572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.792288,-82.401256,4/21/2021,50008,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,City of DeLand - City Hall,120 S Florida Ave,Located on the South side,Deland,FL,32720,,386-626-7000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,29.027639,-81.30658,11/9/2020,50009,2021-03-11 23:22:17 UTC,LG,,,7/7/2012,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,City of DeLand - Parking Lot 11,121 W Rich Ave,Located in the parking lot,Deland,FL,32720,,386-822-6250,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,29.030056,-81.30456,11/9/2020,50010,2021-03-11 23:22:17 UTC,LG,,,6/12/2012,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,City of Inverness - Parking Lot,212 W Main St,,Inverness,FL,34450,,352-726-2321,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.8363417,-82.3343183,11/9/2020,50013,2021-03-11 23:22:17 UTC,T,,,9/26/2012,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Sheraton Vistana Village,12401 International Dr,Located at the Welcome Center,Orlando,FL,32821,,407-238-5000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.386846,-81.476792,9/3/2020,50453,2021-03-11 23:22:17 UTC,T,,,4/30/2013,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Publix #1149,111 104th Ave,Located outside the garage on the south side,Treasure Island,FL,33706,,727-363-1042,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,27.765635,-82.767246,2/15/2021,50457,2021-03-11 23:22:17 UTC,P,,,5/3/2013,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,OUC OIA TA 02,1 Jeff Fuqua Blvd,,Orlando,FL,32827,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.432766,-81.309533,4/21/2021,50756,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Publix #850,601 S Andrews Ave,Located on the third level.,Fort Lauderdale,FL,33301,,954-728-8330,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,200-9,26.11424,-80.14382,2/15/2021,51740,2021-03-11 23:22:17 UTC,P,,,3/1/2013,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
ELEC,WHOLE FOODS MKT NORTHMIAMI ST 1,12150 Biscayne Blvd,,North Miami,FL,33181,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.888014,-80.165492,4/21/2021,51742,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,City of Sarasota - Marina Jack's Bayfront Park,Island Park Dr,Located in the north parking lot,Sarasota,FL,34236,,941-365-2200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,27.333244,-82.545767,12/3/2020,51787,2021-03-11 23:22:17 UTC,LG,,,9/23/2012,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Grieco Chevrolet - Delray Beach,1111 Linton Blvd,,Delray Beach,FL,33444,,561-340-2758,E,,Public - Call ahead,Dealership business hours,,,,,,4,,,Non-Networked,,200-9,26.440352,-80.085095,12/3/2020,51965,2021-03-11 23:22:17 UTC,P,,,1/1/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Sarasota Ford,707 S Washington Blvd,,Sarasota,FL,34236,,888-349-4989,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,27.329799,-82.529513,11/9/2020,51969,2021-03-11 23:22:17 UTC,P,,,4/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Sawgrass Ford,14501 W Sunrise Blvd,,Sunrise,FL,33323,,954-851-9000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,26.148054,-80.339035,11/9/2020,51970,2021-03-11 23:22:17 UTC,P,,,3/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Florida Mall Hotel,1500 Sand Lake Rd,,Orlando,FL,32809,,407-859-1500,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,2,,,Non-Networked,,200-9,28.450306,-81.398009,12/3/2020,52105,2021-03-11 23:22:17 UTC,T,,,5/5/2013,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Metro Ford,9000 NW 7th Ave,,Miami,FL,33150,,305-751-9711,E,,Public - Call ahead,Dealership business hours; service use only,,,,,,2,,,Non-Networked,,200-9,25.857351,-80.210401,11/9/2020,52533,2021-03-11 23:22:17 UTC,P,,,6/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Palm Bay Ford,1202 Malabar Rd SE,,Palm Bay,FL,32907,,321-280-2717,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,2,2,,,Non-Networked,,200-9,27.996617,-80.627127,11/9/2020,53403,2021-03-11 23:22:17 UTC,P,,,6/1/2013,,,,,J1772 NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,DiamondHead Beach Resort,2000 Estero Blvd,"Located on the left (south) side of the parking lot, back by the pool",Fort Myers Beach,FL,33931,,239-765-7654,E,,Public - Call ahead,9am-8pm daily,,,,,1,,,,Non-Networked,,200-9,26.449465,-81.946872,11/9/2020,53558,2021-03-11 23:22:17 UTC,P,,,6/1/2011,,,,,NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,
